Molecules,1000000,2000000,3000000,4000000,5000000,6000000,7000000,8000000,13000000,14000000,15000000,16000000,17000000,18000000,19000000,24000000,25000000,26000000,27000000,28000000,29000000,30000000,31000000,33000000,35000000,36000000,37000000,38000000,39000000,40000000,41000000,42000000,43000000,44000000,45000000,46000000,47000000,48000000,49000000,50000000,51000000,52000000,53000000,54000000,55000000,56000000,57000000,58000000,59000000,60000000,61000000,62000000,63000000,64000000,65000000,82000000,83000000,84000000,85000000,86000000,87000000,88000000,89000000,90000000,91000000,92000000,93000000,94000000,95000000,109000000,111000000,112000000,113000000,114000000,115000000,116000000,117000000,118000000,119000000,120000000,121000000,122000000,123000000,124000000,125000000,126000000,128000000,129000000,130000000,131000000,132000000,133000000,134000000,135000000,136000000,137000000,138000000,139000000,140000000,141000000,142000000,143000000,144000000,145000000,146000000,147000000,148000000,149000000,150000000,151000000,152000000,153000000,154000000,155000000,156000000,157000000,158000000,159000000,160000000,161000000,162000000,163000000,164000000,165000000,166000000,167000000,168000000,169000000,170000000,171000000,172000000,173000000,174000000,175000000,176000000,177000000,178000000,179000000,180000000,181000000,182000000,183000000,184000000,185000000,186000000,187000000,188000000,189000000,190000000,191000000,192000000,193000000,194000000,195000000,196000000,197000000,198000000,605000000,606000000,607000000,608000000,609000000,610000000,611000000,618000000,620000000,621000000,624000000,626000000,628000000,629000000,630000000,631000000,633000000,634000000,635000000,636000000,638000000,639000000,640000000,641000000,642000000,643000000,645000000,646000000,647000000,657000000,659000000,660000000,662000000,663000000,689000000,690000000,693000000,694000000,695000000,696000000,697000000,698000000,699000000,700000000,701000000,702000000,703000000,704000000,705000000,706000000,707000000,708000000,709000000,710000000,711000000,712000000,713000000,714000000,715000000,716000000,717000000,718000000,719000000,720000000,721000000,722000000,723000000,724000000,725000000,726000000,727000000,728000000,729000000,730000000,733000000,824000000,825000000,826000000,827000000,828000000,829000000,830000000,831000000,832000000,833000000,834000000,835000000,836000000,837000000,838000000,839000000,840000000,841000000,842000000,843000000,844000000,845000000,846000000,847000000,848000000,849000000,850000000,851000000,852000000,853000000,854000000,855000000,856000000,857000000,858000000,859000000,860000000,861000000,862000000,863000000,864000000,865000000,866000000,867000000,868000000,869000000,870000000,871000000,872000000,873000000,874000000,875000000,876000000,877000000,878000000,879000000,880000000,881000000,882000000,883000000,884000000,885000000,886000000,887000000,888000000,889000000,890000000,891000000,892000000,893000000,894000000,895000000,896000000,897000000,898000000,899000000,900000000,901000000,902000000,903000000,904000000,905000000,906000000,907000000,908000000,909000000,910000000,911000000,912000000,913000000,914000000,915000000,916000000,917000000,918000000,919000000,920000000,921000000,922000000,923000000,924000000,925000000,926000000,927000000,928000000,929000000,930000000,931000000,932000000,933000000,934000000,935000000,936000000,937000000,938000000,939000000,940000000,941000000,942000000,943000000,944000000,945000000,946000000,947000000,948000000,949000000,950000000,951000000,952000000,953000000,954000000,955000000,956000000,957000000,958000000,959000000,960000000,961000000,962000000,963000000,964000000,965000000,966000000,967000000,968000000,969000000,970000000,971000000,972000000,973000000,974000000,975000000,976000000,977000000,978000000,979000000,980000000,981000000,982000000,983000000,984000000,985000000,986000000,987000000,988000000,989000000,990000000,991000000,992000000,993000000,994000000,995000000,996000000,997000000,998000000,999000000,1000000000,1001000000,1002000000,1003000000,1004000000,1005000000,1006000000,1007000000,1008000000,1009000000,1010000000,1011000000,1012000000,1013000000,1014000000,1015000000,1016000000,1017000000,1018000000,1019000000,1020000000,1021000000,1022000000,1023000000,1024000000,1025000000,1026000000,1027000000,1028000000,1029000000,1030000000,1031000000,1032000000,1033000000,1034000000,1035000000,1036000000,1037000000,1038000000,1039000000,1040000000,1041000000,1042000000,1043000000,1044000000,1045000000,1046000000,1047000000,1048000000,1049000000,1050000000,1051000000,1052000000,1053000000,1054000000,1055000000,1056000000,1057000000,1058000000,1059000000,1060000000,1061000000,1062000000,1063000000,1064000000,1065000000,1066000000,1067000000,1068000000,1069000000,1070000000,1071000000,1072000000,1073000000,1074000000,1075000000,1076000000,1077000000,1078000000,1079000000,1080000000,1081000000,1082000000,1083000000,1084000000,1085000000,1086000000,1087000000,1088000000,1089000000,1090000000,1091000000,1092000000,1093000000,1094000000,1095000000,1096000000,1097000000,1098000000,1099000000,1100000000,1101000000,1102000000,1103000000,1104000000,1105000000,1106000000,1107000000,1108000000,1109000000,1110000000,1111000000,1112000000,1113000000,1114000000,1115000000,1116000000,1117000000,1118000000,1119000000,1120000000,1121000000,1122000000,1123000000,1124000000,1125000000,1126000000,1127000000,1128000000,1129000000,1130000000,1131000000,1132000000,1133000000,1134000000,1135000000,1136000000,1137000000,1138000000,1139000000,1140000000,1141000000,1142000000,1143000000,1144000000,1145000000,1146000000,1147000000,1148000000,1149000000,1150000000,1151000000,1152000000,1153000000,1154000000,1155000000,1156000000,1157000000,1158000000,1159000000,1160000000,1161000000,1162000000,1163000000,1164000000,1165000000,1166000000,1167000000,1168000000,1169000000,1170000000,1171000000,1172000000,1173000000,1174000000,1175000000,1176000000,1177000000,1178000000,1179000000,1180000000,1181000000,1182000000,1183000000,1184000000,1185000000,1186000000,1187000000,1188000000,1189000000,1190000000,1191000000,1192000000,1193000000,1194000000,1195000000,1196000000,1197000000,1198000000,1199000000,1200000000,1201000000,1202000000,1203000000,1204000000,1205000000,1206000000,1207000000,1208000000,1209000000,1210000000,1211000000,1212000000,1213000000,1214000000,1215000000,1216000000,1217000000,1218000000,1219000000,1220000000,1221000000,1222000000,1223000000,1224000000,1225000000,1226000000,1227000000,1228000000,1229000000,1230000000,1231000000,1232000000,1233000000,1234000000,1235000000,1236000000,1237000000,1238000000,1239000000,1240000000,1241000000,1242000000,1243000000,1244000000,1245000000,1246000000,1247000000,1248000000,1249000000,1250000000,1251000000,1252000000,1253000000,1254000000,1255000000,1256000000,1257000000,1258000000,1259000000,1260000000,1261000000,1262000000,1263000000,1264000000,1265000000,1266000000,1267000000,1268000000,1269000000,1270000000,1271000000,1272000000,1273000000,1274000000,1277000000,1278000000,1279000000,1282000000,1283000000,1364000000,1365000000,1368000000,1369000000,1370000000,1371000000,1372000000,1373000000,1375000000,1376000000,1381000000,1382000000,1383000000,1384000000,1385000000,1386000000,1387000000,1388000000,1389000000,1390000000,1391000000,1392000000,1393000000,1394000000,1395000000,1396000000,1397000000,1398000000,1400000000,1401000000,1402000000,1403000000,1404000000,1405000000,1408000000,1409000000,1413000000,1414000000,1415000000,1416000000,1417000000,1418000000,1419000000,1420000000,1422000000,1423000000,1424000000,1425000000,1426000000,1427000000,1428000000,1429000000,1430000000,1431000000,1432000000
3236680,41,17,18,4,2,0,0,0,0.414634146,0.43902439,0.0975609756,0.0487804878,0.0,0.0,0.0,44,38,0.863636364,6,0.136363636,0,0.0,11,11,4,0.0243902439,1,314.126657,7.66162578,1189,39,15.8111903,20.6096423,11.2751882,9.91473171,9.14988043,11.2751882,17.5201781,18.8419966,65.1141139,1.58814912,12.1537064,0.296431862,154.545518,3.76940289,11.9269035,0.290900084,3.05100505,125.091207,0.56947745,23.3485754,2.30654695,94.568425,22.9128627,0.55885031,0.812332728,16.4674556,7.08692476,3.13278747,5.07407039,2286.55997,2110.19579,45.9368674,12.8264828,47.817988,13.1742995,4410.93693,66.4148849,16.3999912,272.698038,47.330274,0.637852817,-0.302119436,-0.12354344,0.223065289,-0.131972641,26.8178367,29.2107412,41.207289,43.9542771,40.8121239,1496.36977,1803.77022,2615.5915,2638.6469,2260.71281,11.9943228,15.9979358,-0.378093428,0.254968976,4.85932937,10.1444727,28.363726,0,0,1,6,3,4,2,0,0,459.128287,805.031508,25.0324949,150.862249,-264.520543,-31.5972762,308.266038,1069.55205,56.6297711,0.752681001,1.31974426,0.0410375135,0.247318999,-0.433646962,-0.051799617,280.06391,491.061601,15.269585,92.0245442,-161.355028,-19.2740394,0.145358045,0.795408725,5.07127455,511.454655,98.5358818,0.838463261,0.161536739,0.0649942473,0.254869521,0.0318110213,-0.0493481478,0.254869521,-0.378001247,0.632870767,0.0,0.0,110.293489,0.180811803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262680187,-0.000430629937,-0.0106356924,-30.1391432,-0.0494091981,-0.262680187,-0.000430629937,-0.0106356924,490,0.487804878,0.206286218,1430.06,3,0,0.411764706,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,2,15,0,2.67,0.0,1.39944803,1.31524409,0.0,8.47207183,18.2557793,0.0,8.50727594,0.0,0.0,0.0,0.531329285,0.376973721,0.0,0.0,0.0,0.0,0.333333333,0.0,0.461538462,0.857142857,0.96357231,3,3,3,3,0,4,2,2,2,0,0,1,3,0,5.70043972,1.867,126,3887.04331,4431.92363,6389.51471,6931.11616,6612.95516,5501.30516,4625.4912,3934.81932,2869.66686,9111.48618,11747.8891,17620.6474,19814.0491,18946.3338,16063.6012,13742.4997,12034.8347,9964.87644,322.93126,348.182192,626.925292,757.532452,801.045972,766.922516,612.123112,583.302104,534.144508,60.4071483,78.1435376,119.151476,138.369576,134.259073,114.069876,97.9926859,89.5060692,76.9618722,6648.30706,6430.74058,12315.9079,15186.1106,16045.6165,15971.1171,12393.4422,12187.1091,11669.6634,165.694444,138.638889,231.722222,285.861111,327.0,302.638889,231.027778,202.444444,163.083333,94.8059344,100.725537,80.879933,71.4548058,64.8328937,56.7144862,60.0713143,51.7739385,40.4178431,222.23137,266.997479,223.04617,204.268547,185.74837,165.604137,178.474023,158.353088,140.350372,7.8763722,7.91323164,7.93576319,7.80961291,7.85339188,7.90641769,7.94965081,7.67502768,7.52316208,1.47334508,1.77598949,1.50824653,1.42649047,1.31626542,1.17597811,1.27263228,1.17771144,1.08397003,162.153831,146.153195,155.897568,156.557841,157.309966,164.650691,160.953795,160.356699,164.361456,4.04132791,3.15088384,2.93319269,2.94702176,3.20588235,3.11998855,3.00036075,2.66374269,2.29694836,0.627521146,-0.184355104,-0.252649842,0.140954703,0.0282771206,-0.130828877,0.0685754753,0.0947199229,-0.225894582,1477.03687,142.560985,128.244031,69.3726409,-392.240801,-224.79333,-671.647382,-10.475502,149.211187,1992.83719,-47.3281461,534.556765,122.554566,-961.071676,184.634097,-683.830568,-407.380853,320.461854,4.0509438,0.238057575,-0.986555819,-0.0183284164,-0.0714911243,-1.41545603,-0.627707634,0.835657532,-0.454881028,9.24458491,-0.973375447,2.65218489,0.555928832,-4.88406872,1.5818954,-1.84792484,-2.40617433,1.28062317,59.8426227,-10.1907335,11.273843,12.6019458,-37.3640346,7.93405967,0.241292296,-15.3099737,3.01469538,49.0108401,2.3765781,-2.31018243,4.92896094,-10.5561009,-20.7492233,-9.82117126,10.2028059,-3.46253883,0.0153053938,-0.00418988872,-0.00319809926,0.00145314127,0.000277226672,-0.00134875131,0.000890590589,0.00124631478,-0.00318161383,36.0252894,3.2400224,1.62334217,0.715181865,-3.84549805,-2.31745701,-8.72269327,-0.137835552,2.10156601,48.6057852,-1.07563968,6.76654133,1.26344913,-9.42227133,1.9034443,-8.88091646,-5.36027438,4.51354723,0.0988035074,0.00541039944,-0.0124880483,-0.000188952747,-0.000700893376,-0.0145923302,-0.00815204719,0.0109954938,-0.00640677504,0.225477681,-0.0221221692,0.0335719607,0.00573122507,-0.0478830267,0.0163082,-0.0239990239,-0.0316601885,0.0180369461,1.45957616,-0.231607581,0.142706874,0.129916967,-0.366314064,0.0817944296,0.00313366618,-0.201447022,0.0424604984,1.19538634,0.0540131385,-0.0292428156,0.0508140303,-0.103491185,-0.213909519,-0.127547679,0.134247446,-0.0487681526,-0.273752428,-0.208952432,0.0949430828,0.0181130049,-0.0881226138,0.0581880218,0.0814297751,-0.207875333,0.0899374426,0.0450611833,0.0198522171,-0.106744404,-0.064328616,-0.242126945,-0.00382607759,0.0583358537,-0.0221298695,0.139212674,0.0259938015,-0.19385082,0.0391608591,-0.182713157,-0.110280584,0.0928602885,0.0547591839,-0.126392763,-0.0019124093,-0.00709381068,-0.147690406,-0.08250767,0.111286473,-0.0648435993,-0.0981124569,0.148892611,0.025418148,-0.212362601,0.072327336,-0.106436361,-0.140413847,0.0799943749,-0.158681394,0.0977728176,0.0890100637,-0.250972901,0.0560398502,0.00214696996,-0.138017479,0.0290909782,0.0451846709,-0.0244630665,0.0425084581,-0.0865755122,-0.178945928,-0.106699963,0.112304651,-0.0407969798,1.22902175,1.38051371,0.97266603,0.932806948,1.05534596,0.899103929,0.719655864,0.909007002,0.706118017,0.868581987,0.896837687,1.04816674,1.08304223,1.21214217,0.982805116,0.955337404,0.994246212,0.808469703,0.948557216,1.15544382,0.89325851,1.10878101,1.1130832,0.933012285,0.716790087,1.1172775,0.890322138,1.00192889,1.28567458,1.1793923,0.803435901,0.897852321,1.18126082,0.851283712,0.981757969,1.2029182,0.848979768,1.05149293,1.13171933,0.893630302,1.3328031,0.987375551,0.960280032,1.2604477,0.929364602,1.03023666,1.06587028,0.857167982,0.533792445,0.720010639,0.797799053,1.46904053,1.68674843,1.1644507,0.743510179,0.9114588,4.01412763,3.72123671,3.53453455,3.13860744,3.00196241,2.89446794,2.75012947,2.52356814,2.02131404,1.81530634,1.63163909,1.40476305,1.37287442,1.30288016,1.12363327,0.941136172,3.95700768,3.62811091,3.43224089,3.06387742,2.89938891,2.79299569,2.74950118,2.49319141,2.01515761,1.86677022,1.62534967,1.43880997,1.31934105,1.28522901,1.21461952,0.991102968,4.03778475,3.76578809,3.6134924,3.24401441,3.10291587,3.02758442,2.98153766,2.67380031,1.94346651,1.65583356,1.47432463,1.18203662,1.05951466,1.01892827,0.952644567,0.685711899,3.94854541,3.60678324,3.41731579,3.06057673,2.88307375,2.82462426,2.72088622,2.49981479,2.0117107,1.88287934,1.62366742,1.49465654,1.29241485,1.24793999,1.2285965,0.999447524,4.0473457,3.795011,3.64163472,3.28594867,3.15075814,3.07248053,3.04525088,2.74124107,1.93072018,1.61903233,1.44318261,1.16348258,1.01738685,0.933903671,0.897468615,0.641088727,4.87144832,4.14545404,3.86091154,3.63936196,3.34755744,3.1288701,2.80593942,2.79698971,1.93922198,1.70044465,1.48867883,1.21602116,1.12917157,1.04616602,0.870369765,0.693107839,0,0,1,3,0,0,0,0,0,3,0,0,0,0,1,6,0,0,0,1,0,0,0,1,1,0,0,1,7,0,1,3,0,0,1,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,3
3238808,47,22,20,3,2,0,0,0,0.468085106,0.425531915,0.0638297872,0.0425531915,0.0,0.0,0.0,51,42,0.823529412,9,0.176470588,0,0.0,17,17,5,0.0425531915,2,360.147393,7.66271048,1819,49,18.3801044,22.3045243,13.2583515,11.8197912,11.0620137,13.2583515,18.1458523,19.3950668,69.764731,1.48435598,12.5598371,0.267230576,191.300945,4.07023287,12.2989245,0.261679245,2.87182191,134.97563,0.517017908,24.2998417,2.68276694,126.090046,23.7950474,0.506277603,0.7365558,18.9927159,8.02469136,3.43801653,5.64484012,2622.20101,2424.39975,49.238194,13.4338783,51.2074312,13.7897161,5355.5589,73.1816842,17.4958454,319.221899,56.66186,0.444277402,-0.197169918,-0.0409035313,0.0426338845,0.00842818918,30.0433677,33.5465572,48.709287,53.8993613,50.9783059,1970.79041,2398.28505,3525.39552,3661.68994,3198.52349,11.85,15.9969343,-0.348732035,0.259189379,4.86076286,10.6112208,28.63414,0,0,1,11,4,1,4,0,0,474.017048,787.385941,23.2463314,196.377668,-326.201379,-25.6303678,277.63938,1113.58732,48.8766993,0.707071575,1.17451096,0.0346755887,0.292928425,-0.486581072,-0.038231757,317.778524,527.859374,15.5842177,131.650551,-218.683681,-17.1824632,0.155962786,0.35314699,3.93314009,599.649698,70.7450177,0.89447259,0.10552741,0.0649942473,0.259068541,0.0282160053,-0.0616465849,0.259068541,-0.348645886,0.607714427,0.0,0.0,84.3261228,0.125785781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.176511092,-0.000263294276,-0.00681721058,-20.870478,-0.0311316267,-0.176511092,-0.000263294276,-0.00681721058,644,0.510638298,0.154297938,1899.05,2,0,0.272727273,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,21,0,3.33,0.0,1.533745,1.42523083,0.0,14.2292251,26.7036016,0.0,11.2379405,0.0,0.0,0.0,0.333333333,0.166666667,0.0,0.0,0.0,0.0,0.333333333,0.0,0.5,1.0,0.94278282,3,3,3,3,0,5,3,2,3,0,0,1,4,0,5.95419631,4.037,152,4354.42804,5081.65868,7499.11063,8423.4445,8212.75636,6972.23548,6064.79425,5406.21379,4293.59871,11074.8474,14336.5216,21762.1465,24876.0908,24295.4632,21436.188,18396.2221,16716.4372,15223.9097,360.719052,395.1333,693.50838,884.7837,955.913084,938.043464,802.595308,696.852664,664.720136,74.5976701,97.2142462,150.49471,176.019858,173.082425,154.457734,132.157685,121.186739,114.89585,7466.66286,7317.85951,13524.3172,17794.237,19148.7229,19395.6243,16541.2398,14403.4958,13927.1154,174.75,157.416667,255.083333,325.916667,381.888889,359.694444,312.333333,251.583333,214.694444,92.6474052,99.6403663,83.3234515,72.6159009,66.7703769,57.6217808,58.8814976,59.4089427,48.7908944,235.635051,281.108267,241.801628,214.449059,197.524091,177.158578,178.604098,183.697112,172.998974,7.67487345,7.74771176,7.70564867,7.62744569,7.77165109,7.75242532,7.79218746,7.65772158,7.55363791,1.58718447,1.90616169,1.67216344,1.51741257,1.40717418,1.2765102,1.28308432,1.3317224,1.30563466,158.865167,143.487441,150.270191,153.398595,155.680674,160.294415,160.594561,158.280173,158.262675,3.71808511,3.08660131,2.83425926,2.80962644,3.10478771,2.97268136,3.03236246,2.76465201,2.4397096,0.48378327,-0.156353645,-0.12747106,0.0601094112,0.0269214619,-0.111891344,0.102610051,0.0540075334,-0.229017871,1590.6508,144.034679,225.604785,328.867261,-513.398411,-383.021138,-291.38611,-44.1362893,-435.603953,2371.30896,37.6280204,317.700495,104.51332,-1113.01334,-204.194566,-57.8432213,-30.7769123,-137.012886,3.34291574,0.371005639,-0.0111070856,0.475518758,0.137466881,-1.71383875,-0.751225483,-0.291572187,-1.08376684,10.9783975,-0.224435948,1.1782305,-0.775129334,-5.37704453,-0.576945162,0.683556232,-0.283396695,0.861621305,69.8721794,-4.35519176,0.294941252,-4.78327548,-32.5533511,-5.1707452,3.6428054,2.6939704,7.60661928,46.9574468,2.57454353,2.36339973,10.0518334,-3.16109602,-21.9991952,-15.79327,1.03274483,-9.66027866,0.0102932611,-0.00306575775,-0.00141634511,0.000518184579,0.000218873674,-0.00092472185,0.000996214083,0.000593489379,-0.00260247581,33.843634,2.82420939,2.50671984,2.83506259,-4.17397082,-3.16546395,-2.82899136,-0.485014168,-4.95004492,50.4533821,0.737804322,3.53000549,0.900976892,-9.04888896,-1.6875584,-0.561584673,-0.338207828,-1.55696462,0.0711258669,0.00727462037,-0.000123412062,0.00409929964,0.00111761692,-0.0141639566,-0.00729345129,-0.00320408996,-0.0123155323,0.233582925,-0.00440070487,0.01309145,-0.00668214943,-0.0437158091,-0.00476814184,0.00663646827,-0.0031142494,0.00979115119,1.48664212,-0.0853959168,0.00327712502,-0.0412351334,-0.264661391,-0.0427334314,0.0353670427,0.0296040703,0.0864388555,0.999094613,0.0504812458,0.026259997,0.0866537363,-0.0256999677,-0.181811531,-0.153332718,0.0113488443,-0.109775894,-0.297841251,-0.137599261,0.0503421196,0.0212637835,-0.0898375981,0.0967831358,0.0576580517,-0.252832975,0.0834487629,0.0740676914,0.0837694497,-0.123331047,-0.0935320348,-0.083590059,-0.014331031,-0.146262216,0.0146234859,0.0699656861,0.0178576114,-0.179351484,-0.0334478746,-0.0111307637,-0.00670337277,-0.0308594697,0.102278126,-0.00173512207,0.0576344418,0.0157132274,-0.199139317,-0.102542881,-0.0450481674,-0.173151243,-0.018840011,0.0560462628,-0.0286071828,-0.187153274,-0.0204130582,0.0284116156,-0.0133325216,0.0419172385,-0.0574421483,0.00220438059,-0.0277370949,-0.178026297,-0.0287449353,0.0237898835,0.0199133806,0.0581436881,0.0505269922,0.026283794,0.0867322626,-0.0257232572,-0.18197629,-0.153471669,0.0113591287,-0.109875374,1.25185314,1.16761002,0.969060749,1.1849397,1.33351386,1.09817917,0.832611693,0.946548036,0.710171036,0.805479021,0.834714976,1.08337281,1.11584926,1.11235993,1.00629788,1.14091123,0.901533899,0.866092586,0.94349298,1.10628958,0.97356844,0.944721701,0.971568191,1.02613751,0.645741413,0.873831217,0.787063861,1.13594914,1.47831436,1.44581611,1.12399075,1.17013674,1.00768925,0.919934207,1.00622718,1.13797713,0.966024746,0.914307478,0.980564626,0.949161784,1.13134915,1.04571041,1.04790853,1.19922187,1.02877624,0.978442481,0.968079969,0.888583086,0.510613882,0.613768201,0.717700624,1.31588127,1.76131958,1.80929378,1.02446428,0.987804672,4.01906407,3.87445204,3.66851679,3.31897155,3.13515824,3.02088967,2.90925254,2.67083937,2.03030161,2.00992769,1.6658665,1.62877621,1.40969969,1.35035596,1.18106172,1.09712938,3.96051495,3.85469705,3.58850748,3.28118321,3.08695059,2.93532371,2.82561,2.6368745,2.03008039,2.00267471,1.67184932,1.58797101,1.45769838,1.33111604,1.22024603,1.1249852,4.04264868,3.9239002,3.70005479,3.42015543,3.25309446,3.12207584,3.06520824,2.799663,1.94794792,1.9122025,1.54371249,1.40960107,1.22183196,1.06248463,0.962085335,0.893936792,3.9517261,3.85634902,3.56953333,3.29093149,3.08428177,2.92179522,2.8179597,2.64230457,2.02670584,1.99770786,1.68219795,1.56444463,1.49166884,1.30163066,1.25881526,1.09464866,4.05378168,3.95213692,3.71151706,3.47238216,3.297828,3.16219924,3.12141325,2.84654699,1.93363769,1.88703691,1.52448489,1.35787126,1.19567521,1.02090738,0.90598697,0.836277123,4.74920682,4.09457372,3.90566284,3.81072585,3.30099194,3.28618344,3.09132862,2.89994374,1.9802097,1.9451724,1.54477496,1.50719203,1.2139991,1.08621738,1.03558323,0.877929032,0,0,1,4,0,0,0,0,0,4,0,0,0,0,1,8,0,0,0,1,0,0,0,1,2,0,0,1,9,0,1,4,0,0,1,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,7
