Molecules,1000000,2000000,3000000,4000000,5000000,6000000,7000000,8000000,13000000,14000000,15000000,16000000,17000000,18000000,19000000,24000000,25000000,26000000,27000000,28000000,29000000,30000000,31000000,33000000,35000000,36000000,37000000,38000000,39000000,40000000,41000000,42000000,43000000,44000000,45000000,46000000,47000000,48000000,49000000,50000000,51000000,52000000,53000000,54000000,55000000,56000000,57000000,58000000,59000000,60000000,61000000,62000000,63000000,64000000,65000000,82000000,83000000,84000000,85000000,86000000,87000000,88000000,89000000,90000000,91000000,92000000,93000000,94000000,95000000,109000000,111000000,112000000,113000000,114000000,115000000,116000000,117000000,118000000,119000000,120000000,121000000,122000000,123000000,124000000,125000000,126000000,128000000,129000000,130000000,131000000,132000000,133000000,134000000,135000000,136000000,137000000,138000000,139000000,140000000,141000000,142000000,143000000,144000000,145000000,146000000,147000000,148000000,149000000,150000000,151000000,152000000,153000000,154000000,155000000,156000000,157000000,158000000,159000000,160000000,161000000,162000000,163000000,164000000,165000000,166000000,167000000,168000000,169000000,170000000,171000000,172000000,173000000,174000000,175000000,176000000,177000000,178000000,179000000,180000000,181000000,182000000,183000000,184000000,185000000,186000000,187000000,188000000,189000000,190000000,191000000,192000000,193000000,194000000,195000000,196000000,197000000,198000000,605000000,606000000,607000000,608000000,609000000,610000000,611000000,618000000,620000000,621000000,624000000,626000000,628000000,629000000,630000000,631000000,633000000,634000000,635000000,636000000,638000000,639000000,640000000,641000000,642000000,643000000,645000000,646000000,647000000,657000000,659000000,660000000,662000000,663000000,689000000,690000000,693000000,694000000,695000000,696000000,697000000,698000000,699000000,700000000,701000000,702000000,703000000,704000000,705000000,706000000,707000000,708000000,709000000,710000000,711000000,712000000,713000000,714000000,715000000,716000000,717000000,718000000,719000000,720000000,721000000,722000000,723000000,724000000,725000000,726000000,727000000,728000000,729000000,730000000,733000000,824000000,825000000,826000000,827000000,828000000,829000000,830000000,831000000,832000000,833000000,834000000,835000000,836000000,837000000,838000000,839000000,840000000,841000000,842000000,843000000,844000000,845000000,846000000,847000000,848000000,849000000,850000000,851000000,852000000,853000000,854000000,855000000,856000000,857000000,858000000,859000000,860000000,861000000,862000000,863000000,864000000,865000000,866000000,867000000,868000000,869000000,870000000,871000000,872000000,873000000,874000000,875000000,876000000,877000000,878000000,879000000,880000000,881000000,882000000,883000000,884000000,885000000,886000000,887000000,888000000,889000000,890000000,891000000,892000000,893000000,894000000,895000000,896000000,897000000,898000000,899000000,900000000,901000000,902000000,903000000,904000000,905000000,906000000,907000000,908000000,909000000,910000000,911000000,912000000,913000000,914000000,915000000,916000000,917000000,918000000,919000000,920000000,921000000,922000000,923000000,924000000,925000000,926000000,927000000,928000000,929000000,930000000,931000000,932000000,933000000,934000000,935000000,936000000,937000000,938000000,939000000,940000000,941000000,942000000,943000000,944000000,945000000,946000000,947000000,948000000,949000000,950000000,951000000,952000000,953000000,954000000,955000000,956000000,957000000,958000000,959000000,960000000,961000000,962000000,963000000,964000000,965000000,966000000,967000000,968000000,969000000,970000000,971000000,972000000,973000000,974000000,975000000,976000000,977000000,978000000,979000000,980000000,981000000,982000000,983000000,984000000,985000000,986000000,987000000,988000000,989000000,990000000,991000000,992000000,993000000,994000000,995000000,996000000,997000000,998000000,999000000,1000000000,1001000000,1002000000,1003000000,1004000000,1005000000,1006000000,1007000000,1008000000,1009000000,1010000000,1011000000,1012000000,1013000000,1014000000,1015000000,1016000000,1017000000,1018000000,1019000000,1020000000,1021000000,1022000000,1023000000,1024000000,1025000000,1026000000,1027000000,1028000000,1029000000,1030000000,1031000000,1032000000,1033000000,1034000000,1035000000,1036000000,1037000000,1038000000,1039000000,1040000000,1041000000,1042000000,1043000000,1044000000,1045000000,1046000000,1047000000,1048000000,1049000000,1050000000,1051000000,1052000000,1053000000,1054000000,1055000000,1056000000,1057000000,1058000000,1059000000,1060000000,1061000000,1062000000,1063000000,1064000000,1065000000,1066000000,1067000000,1068000000,1069000000,1070000000,1071000000,1072000000,1073000000,1074000000,1075000000,1076000000,1077000000,1078000000,1079000000,1080000000,1081000000,1082000000,1083000000,1084000000,1085000000,1086000000,1087000000,1088000000,1089000000,1090000000,1091000000,1092000000,1093000000,1094000000,1095000000,1096000000,1097000000,1098000000,1099000000,1100000000,1101000000,1102000000,1103000000,1104000000,1105000000,1106000000,1107000000,1108000000,1109000000,1110000000,1111000000,1112000000,1113000000,1114000000,1115000000,1116000000,1117000000,1118000000,1119000000,1120000000,1121000000,1122000000,1123000000,1124000000,1125000000,1126000000,1127000000,1128000000,1129000000,1130000000,1131000000,1132000000,1133000000,1134000000,1135000000,1136000000,1137000000,1138000000,1139000000,1140000000,1141000000,1142000000,1143000000,1144000000,1145000000,1146000000,1147000000,1148000000,1149000000,1150000000,1151000000,1152000000,1153000000,1154000000,1155000000,1156000000,1157000000,1158000000,1159000000,1160000000,1161000000,1162000000,1163000000,1164000000,1165000000,1166000000,1167000000,1168000000,1169000000,1170000000,1171000000,1172000000,1173000000,1174000000,1175000000,1176000000,1177000000,1178000000,1179000000,1180000000,1181000000,1182000000,1183000000,1184000000,1185000000,1186000000,1187000000,1188000000,1189000000,1190000000,1191000000,1192000000,1193000000,1194000000,1195000000,1196000000,1197000000,1198000000,1199000000,1200000000,1201000000,1202000000,1203000000,1204000000,1205000000,1206000000,1207000000,1208000000,1209000000,1210000000,1211000000,1212000000,1213000000,1214000000,1215000000,1216000000,1217000000,1218000000,1219000000,1220000000,1221000000,1222000000,1223000000,1224000000,1225000000,1226000000,1227000000,1228000000,1229000000,1230000000,1231000000,1232000000,1233000000,1234000000,1235000000,1236000000,1237000000,1238000000,1239000000,1240000000,1241000000,1242000000,1243000000,1244000000,1245000000,1246000000,1247000000,1248000000,1249000000,1250000000,1251000000,1252000000,1253000000,1254000000,1255000000,1256000000,1257000000,1258000000,1259000000,1260000000,1261000000,1262000000,1263000000,1264000000,1265000000,1266000000,1267000000,1268000000,1269000000,1270000000,1271000000,1272000000,1273000000,1274000000,1277000000,1278000000,1279000000,1282000000,1283000000,1364000000,1365000000,1368000000,1369000000,1370000000,1371000000,1372000000,1373000000,1375000000,1376000000,1381000000,1382000000,1383000000,1384000000,1385000000,1386000000,1387000000,1388000000,1389000000,1390000000,1391000000,1392000000,1393000000,1394000000,1395000000,1396000000,1397000000,1398000000,1400000000,1401000000,1402000000,1403000000,1404000000,1405000000,1408000000,1409000000,1413000000,1414000000,1415000000,1416000000,1417000000,1418000000,1419000000,1420000000,1422000000,1423000000,1424000000,1425000000,1426000000,1427000000,1428000000,1429000000,1430000000,1431000000,1432000000
749826,39,17,18,2,2,0,0,0,0.435897436,0.461538462,0.0512820513,0.0512820513,0.0,0.0,0.0,41,34,0.829268293,7,0.170731707,0,0.0,11,11,3,0.0256410256,1,282.136828,7.23427764,856,35,15.1983061,18.6107299,9.88864733,9.92499822,7.73400846,9.88864733,14.6921411,14.018405,57.5851682,1.47654277,10.8951345,0.279362424,148.545518,3.80885944,10.7484105,0.275600269,2.73608996,106.707509,0.517669205,20.189099,2.54931226,99.423178,19.9172138,0.510697789,1.22208611,15.879017,5.89387755,3.06238185,4.45661819,1948.18643,1770.88377,42.0818698,12.0984579,44.1382649,12.4894555,3847.26328,62.0263112,15.6693375,264.837584,45.726274,0.328474334,-0.0967982989,-0.0716841986,5.29627273e-05,0.0634675536,23.2688987,24.5227101,37.879193,38.8754689,39.5913884,1474.65466,1773.00351,2633.50126,2548.08291,2273.04134,11.9,15.9959252,-0.293656186,0.257393984,5.34552642,10.7960306,23.573726,0,0,1,8,2,3,2,0,1,406.656,535.195367,17.6555264,192.142621,-252.876733,-27.1815705,214.513379,788.0721,44.8370969,0.6791198,0.893781897,0.029484915,0.3208802,-0.422306806,-0.0453935088,243.505052,320.474248,10.5721049,115.054736,-151.422239,-16.2762869,0.195507442,1.10057173,8.54985769,525.731361,73.0672601,0.877976906,0.122023094,0.0629455207,0.257305136,0.0235936913,-0.0621017677,0.257305136,-0.293546101,0.550851237,0.0,0.0,83.5189789,0.139477574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.169813788,-0.000283590814,-0.0069395699,-21.8024218,-0.036410274,-0.169813788,-0.000283590814,-0.0069395699,327,0.41025641,0.184165961,1261.04,3,0,0.352941176,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15,0,2.89,0.721124785,3.85543434,4.99511259,1.75441064,6.4900818,11.6231479,1.78772072,6.81368958,1.91031966,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.444444444,0.8,0.848976831,2,2,2,2,0,3,2,2,2,0,0,1,2,0,5.52356196,3.523,116,3375.10731,3755.6559,5802.63744,6308.42979,6308.00635,4986.67429,4380.81527,3216.09383,2215.58527,8678.70463,11076.8507,16886.4281,19429.5433,18064.817,15582.0639,14526.9502,12759.2972,9926.21126,296.227828,312.887724,551.449356,728.824692,899.618864,664.4433,618.76736,550.155732,572.579388,59.1207403,76.8547776,118.697358,140.47126,132.803082,109.197421,107.746859,99.1846531,84.7257054,6277.40449,5920.61161,11051.8958,14564.3895,19718.7574,13330.0288,12883.222,11211.6575,12967.678,183.729167,125.861111,207.527778,303.333333,360.25,319.944444,283.75,220.833333,175.5,86.5412131,91.6013634,79.4881841,66.4045242,53.0084568,60.8131011,54.0841391,44.0560798,27.6948159,222.530888,270.167091,231.320932,204.521509,151.805185,190.02517,179.345064,174.784894,124.077641,7.59558533,7.6314079,7.55410077,7.67183886,7.55982239,8.10296707,7.63910321,7.53637989,7.15724235,1.51591642,1.87450677,1.62599121,1.47864485,1.11599229,1.33167587,1.33020814,1.35869388,1.05907132,160.959089,144.405161,151.395834,153.309363,165.703844,162.561326,159.052123,153.584349,162.095975,4.71100427,3.0697832,2.84284627,3.19298246,3.02731092,3.90176152,3.50308642,3.02511416,2.19375,0.366750112,-0.131488436,-0.0751780661,-0.0522316127,0.266586837,-0.236660917,0.0706284202,-0.0349398489,0.00918658137,1331.06706,78.0885752,590.970655,-597.93634,1251.1428,-1287.65859,-397.371663,-1176.97373,107.019721,1987.89262,24.9594853,580.151338,-1304.22713,1263.09504,-577.46448,-262.651783,-1445.85948,-106.774435,2.47713169,0.202776426,0.66801432,-0.115692686,1.0243115,-2.98821269,-0.0664944379,-1.09216814,0.367179503,9.0358522,-0.0167360411,1.5947997,-6.44753664,2.86986634,0.880624239,-0.0767001293,-4.67797442,-1.12600721,57.9787592,1.02519865,-5.47300061,-39.7698004,1.32646695,22.3279213,15.9479865,-18.4110306,-9.34980783,67.7660256,-2.2609714,7.866905,-4.0668146,23.9115713,-60.3098702,14.3299638,-29.6961292,5.41851578,0.00940384902,-0.00320703502,-0.00102983652,-0.000549806449,0.00224022552,-0.00288610874,0.000871955805,-0.000478628067,0.000114832267,34.1299247,1.9045994,8.09548843,-6.29406673,10.513805,-15.7031536,-4.905823,-16.1229278,1.33774651,50.9716057,0.608767934,7.9472786,-13.7287067,10.614244,-7.04224976,-3.2426146,-19.8062943,-1.33468043,0.0635161972,0.00494576649,0.00915088109,-0.00121781775,0.00860765969,-0.0364416181,-0.000820918986,-0.0149612074,0.00458974379,0.231688518,-0.000408196123,0.0218465713,-0.0678688067,0.0241165239,0.01073932,-0.000946915176,-0.0640818413,-0.0140750901,1.48663485,0.0250048451,-0.0749726111,-0.418629478,0.0111467811,0.272291723,0.196888722,-0.252205899,-0.116872598,1.7375904,-0.0551456439,0.107765822,-0.0428085747,0.200937574,-0.735486221,0.176913134,-0.40679629,0.0677314472,-0.341034295,-0.109512235,-0.0584661077,0.238224319,-0.306907175,0.0927232885,-0.0508970386,0.0122111985,0.0558043832,0.2371962,-0.184414903,0.308052395,-0.460099274,-0.143739638,-0.472398575,0.0391957065,0.0119432756,0.155915798,-0.269340282,0.208238369,-0.13816025,-0.0636160968,-0.388575052,-0.026184783,0.0778662247,0.144071615,-0.0191733417,0.135519128,-0.573737404,-0.0129245613,-0.235549483,0.0722609978,-0.00176183148,0.0942928527,-0.292931248,0.104090285,0.0463524049,-0.00408701814,-0.276586177,-0.0607500545,0.0168197625,-0.0504310868,-0.281595362,0.00749799528,0.183159788,0.132439194,-0.169648854,-0.0786155375,-0.0317368488,0.0620202677,-0.0246367468,0.115641508,-0.423279399,0.101815211,-0.23411518,0.0389800998,1.20471002,0.925089233,1.14565275,0.887209168,2.08818646,1.14909228,0.88698259,0.466720994,0.773925593,0.655508305,1.10555356,0.726490131,1.52170809,1.12104048,1.40874478,0.928334267,0.97807723,0.8354693,1.21801642,0.745715669,0.974153408,1.01533521,1.37704149,1.0771423,0.500979027,0.518099022,0.968362565,0.984377434,2.58974021,1.13920685,1.26650883,0.463041894,1.05635161,0.925253151,1.27266892,0.820907875,0.832051433,0.968460198,1.29957669,1.07223586,1.13239042,1.12616412,1.35288149,0.951834969,0.898601566,0.872975129,1.10914525,0.918922378,0.523331445,0.513276737,0.912186855,0.93129955,2.47606533,1.05316657,1.4426373,0.546125688,4.01805218,3.77161791,3.46346959,3.18169889,2.96133374,2.68983965,2.61918191,2.36657448,1.98365766,1.94176041,1.62859884,1.46007605,1.28653589,1.24962972,1.13068735,1.0822503,3.92740017,3.76839412,3.42088601,3.07667236,2.86120602,2.70428652,2.64581503,2.40545459,1.98499069,1.92043407,1.64227728,1.52600731,1.26832174,1.13454069,1.09766821,1.00716759,4.04050268,3.82776859,3.55675509,3.24467138,3.05890147,2.87936035,2.77182022,2.70423699,1.87921258,1.8197787,1.44726287,1.32937278,1.00356108,0.884879923,0.798620231,0.76031856,3.91265508,3.77300935,3.42281957,3.05136095,2.85016502,2.72475577,2.66592502,2.45753992,1.98730119,1.90857145,1.66017446,1.5173449,1.25451623,1.07917952,1.05826267,0.960278991,4.07487026,3.85009909,3.61173351,3.26407226,3.10291238,2.94345181,2.83898209,2.83807859,1.85732586,1.79677743,1.39882867,1.28339253,0.953856271,0.843790838,0.738564276,0.631337262,4.7168613,4.6766642,3.83856008,3.81611618,3.42683129,2.87543209,2.79627998,2.69634219,1.96400563,1.80455232,1.47803415,1.31762794,1.05290637,0.925812365,0.91172031,0.822873934,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,2,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5
887464,28,11,12,1,4,0,0,0,0.392857143,0.428571429,0.0357142857,0.142857143,0.0,0.0,0.0,29,23,0.793103448,6,0.206896552,0,0.0,11,11,2,0.0357142857,1,216.101111,7.71789682,433,23,11.7067423,15.132787,7.59222415,6.95885886,5.98547973,7.59222415,12.7717763,13.482378,45.53264,1.62616571,9.47145379,0.338266207,89.0732978,3.18118921,9.37274972,0.334741061,3.0670315,85.8768819,0.637987323,17.863645,1.74032343,48.729056,17.6774841,0.631338718,1.69056173,12.4567474,5.10416667,2.65140479,3.97383218,1521.53536,1396.44697,37.3690643,11.1774177,39.0068629,11.5016642,2753.09859,52.4699779,14.0154567,189.257888,32.563516,0.278427545,-0.189231679,0.151093833,-0.180560552,0.0869070499,18.2143902,18.6891639,26.8240206,25.6854398,21.1554784,931.086972,1071.71829,1465.60834,1323.76167,1000.8189,11.9884152,15.9949194,-0.275416413,0.246647187,5.39697274,9.60544862,16.716484,0,0,1,3,3,2,0,0,0,334.111946,428.732749,22.9103188,216.536499,-277.85983,-27.2944545,117.575447,706.59258,50.2047733,0.6067609,0.778596132,0.0416060719,0.3932391,-0.504604767,-0.0495678409,183.978223,236.081022,12.6155314,119.235486,-153.003083,-15.0296489,0.19114881,1.47879758,3.56978687,494.231757,56.4166881,0.897544997,0.102455003,0.12662758,0.245282325,0.0278699967,-0.0580889118,0.245282325,-0.274789013,0.520071337,58.225231,0.105739391,102.784436,0.186660721,0.0579238057,0.00010519199,0.00246842468,1.35923421,0.00246842468,0.0579238057,0.00010519199,0.00246842468,-0.141714264,-0.000257358874,-0.0060391575,-18.3077029,-0.0332475341,-0.141714264,-0.000257358874,-0.0060391575,212,0.428571429,0.341506805,601.05,4,1,0.181818182,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,14,0,2.12,0.333333333,2.34827177,3.46296377,0.0,2.14426132,8.71042302,0.0,3.87917614,0.0,0.0,0.0,0.0,0.0,0.0,0.816496581,0.5,1.0,1.0,0.0,0.5,1.0,0.872436271,2,2,2,2,0,2,2,2,2,0,0,1,1,0,5.08746284,3.115,82,2639.8503,2845.47458,4074.57202,4067.63138,3541.22665,2753.31816,2260.59778,1581.41739,770.044023,6221.33832,7605.05659,10819.06,11682.0907,10627.5764,8342.15136,6690.12775,5073.19215,3163.24822,217.725504,228.458524,365.165008,412.38358,489.624096,433.833612,316.400424,264.795872,212.708076,41.4964589,51.2738277,74.5748953,81.8931978,78.6117651,63.0376248,48.0315466,38.190534,26.5843026,4644.16128,4414.19029,7422.54149,8176.16006,10164.9699,9642.59556,6749.38833,5738.99711,4878.68144,136.888889,106.555556,158.888889,197.333333,247.111111,166.444444,140.444444,108.0,75.3333333,94.2803677,98.1198131,86.6930216,76.7477618,56.2099469,47.4710027,56.5149445,46.5122762,27.5015722,222.190654,262.243331,230.192766,220.416806,168.691689,143.830196,167.253194,149.211534,112.973151,7.77591086,7.87788014,7.76946826,7.78082226,7.77181105,7.47988986,7.9100106,7.78811388,7.596717,1.48201639,1.76806302,1.5866999,1.54515468,1.2478058,1.0868556,1.20078866,1.123251,0.94943938,165.862903,152.213458,157.926415,154.267171,161.348729,166.251648,168.734708,168.794033,174.238623,4.88888889,3.6743295,3.38061466,3.72327044,3.92239859,2.8697318,3.51111111,3.17647059,2.69047619,0.387702663,-0.270648994,0.199557446,-0.205710353,0.0698847974,0.057496,-0.0333721244,-0.00527851187,-0.00118386054,969.797884,29.800072,430.219607,-293.191467,-417.065705,598.184117,-340.114747,-341.524655,-390.213159,1321.93852,8.61909448,485.890098,-580.04165,-850.729872,596.435702,-174.263595,-312.515003,-437.023586,1.88594686,-0.018146102,1.17561892,-0.21393398,0.525662429,0.102320367,-1.05879865,-0.784592898,-0.499426857,5.89335484,-0.0921945449,2.2158523,-2.98817172,-3.54570908,1.42137967,-0.227609783,-0.912491529,-1.61792188,46.4195011,-2.08221589,30.110418,-10.9844101,-16.0142894,-17.5857509,-6.59850205,-12.7710735,-6.20925709,42.7777778,-4.97222222,8.25,2.08333333,8.47222222,3.27777778,-16.6111111,-13.6111111,-7.16666667,0.0138465237,-0.00933272393,0.0042459031,-0.00388132742,0.0011092825,0.000991310344,-0.00083430311,-0.000155250349,-4.22807335e-05,34.6356387,1.02758869,9.15360866,-5.53191447,-6.62009056,10.3135193,-8.50286867,-10.0448428,-13.9361842,47.2120899,0.297210155,10.3380872,-10.9441821,-13.5036488,10.2833742,-4.35658987,-9.19161774,-15.6079852,0.0673552449,-0.000625727657,0.0250131685,-0.00403649018,0.00834384807,0.00176414426,-0.0264699663,-0.0230762617,-0.0178366735,0.210476958,-0.00317912224,0.0471457936,-0.0563805985,-0.0562810965,0.024506546,-0.00569024457,-0.0268379862,-0.0577829242,1.65783932,-0.0718005478,0.640647191,-0.207253022,-0.25419507,-0.303202602,-0.164962551,-0.37561981,-0.221759182,1.52777778,-0.171455939,0.175531915,0.0393081761,0.134479718,0.05651341,-0.415277778,-0.400326797,-0.255952381,-0.67401206,0.306640367,-0.280310605,0.0801127073,0.0715927238,-0.0602536153,-0.0112122257,-0.00305352697,0.0296685359,0.264282947,-0.159717409,-0.191135224,0.29777188,-0.245494785,-0.290014654,-0.402365447,0.00629521284,0.218971183,-0.231808888,-0.286020992,0.217812306,-0.092276997,-0.194687796,-0.330592974,-0.00928996187,0.371361852,-0.0599283721,0.123878223,0.0261916391,-0.392990425,-0.342605268,-0.264814915,-0.0151043718,0.223995035,-0.267870644,-0.267397899,0.116433391,-0.027035,-0.127510329,-0.274533253,-0.0433097145,0.386435031,-0.125013937,-0.153329135,-0.182890222,-0.0995045471,-0.226571903,-0.133763977,-0.112225705,0.114893617,0.025728988,0.088023088,0.0369905956,-0.271818182,-0.262032086,-0.167532468,1.68682782,0.573761881,1.30401669,0.883671833,0.754202029,1.23309852,1.06730907,0.943483661,0.762463191,0.611520296,1.00804239,1.15222972,0.740670561,1.24256322,1.29571756,1.42408157,0.928090103,0.752315204,1.1931102,1.24846008,0.82234886,0.980136981,1.11239492,1.26013006,0.738197858,0.410455915,0.929659982,1.0446757,0.916668277,1.63483379,1.48359589,1.05446131,1.038121,0.79357235,1.29903546,1.2574819,0.887225608,0.907252164,1.02457943,1.12362726,1.26645335,0.722975717,1.21886685,1.08764348,0.983499166,1.08041607,1.1561484,1.04041382,0.713390058,0.515529152,0.881916197,1.2851577,1.01930139,1.5262013,1.40878533,0.735111317,3.93870571,3.74983851,3.14550593,2.83471489,2.62443719,2.56463136,2.23678812,1.90970826,2.00050784,1.57354275,1.41393887,1.34872552,1.21829323,0.969254732,0.76664839,0.566219876,3.87529662,3.60491257,3.05688812,2.8645821,2.52845974,2.40448003,2.24141263,1.83073579,1.99284093,1.69565836,1.40774778,1.32283915,1.29771892,0.957598852,0.795948028,0.59095378,3.96554631,3.79010197,3.2088074,3.02507869,2.79514457,2.73361754,2.48092278,2.08399551,1.91104938,1.48191852,1.11601964,1.06637829,1.04787739,0.658473455,0.436892178,0.189126714,3.87321578,3.5652914,3.04961508,2.8889473,2.52002786,2.39165799,2.24996021,1.85450617,1.99053697,1.7244738,1.44847724,1.27284321,1.26313334,0.957909478,0.758653072,0.596687695,4.00580619,3.8420579,3.24612716,3.10970339,2.90370063,2.82539048,2.56884055,2.193966,1.89259466,1.43445192,1.04305677,0.986522376,0.967698372,0.585607755,0.356283955,0.0392196838,4.5912556,3.94969828,3.79798973,3.18282185,2.9801822,2.93012661,2.46445074,2.3073961,1.94261643,1.46028354,1.17297545,1.14873872,0.863642389,0.722769164,0.436848694,0.198032069,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
